Spectrum Number,Spectrum Name,Frequency (MHz),Wavenumber (cm-1),Pressure (Torr),Temperature (C),Tau (us),Tau Error (%),Alpha (ppm/cm),Model (ppm/cm),Residuals (ppm/cm),QF,Background
2,40_torr,394381625.217854,13155.154997857018,40.00000000000001,25.0,-17114512.827719186,,-1.949013089393357e-06,2.58027721024193e-05,2.7751785191812657e-05,5398.0,1.4937032468804022e-05
2,40_torr,394381776.70572084,13155.16005094834,40.00000000000001,25.0,-2540048.495135731,,-1.3132193965467088e-05,2.9295953790284637e-05,4.2428147755751727e-05,5398.0,1.4937032468804022e-05
2,40_torr,394381925.7211233,13155.165021567129,40.00000000000001,25.0,2566343.980987626,,1.2997637794049104e-05,3.54959950014263e-05,2.2498357207377196e-05,5398.0,1.4937032468804022e-05
2,40_torr,394382076.1342607,13155.170038809338,40.00000000000001,25.0,-2144876.4151511528,,-1.5551669683245843e-05,4.8008962285103657e-05,6.35606319683495e-05,5398.0,1.4937032468804022e-05
2,40_torr,394382223.5950504,13155.174957571828,40.00000000000001,25.0,616441.6436579204,,5.411122019901295e-05,7.357886086715517e-05,1.9467640668142217e-05,5398.0,1.4937032468804022e-05
2,40_torr,394382375.9528026,13155.180039679404,40.00000000000001,25.0,203018.77153468019,,0.0001643020951593,0.00012728599299253475,-3.701610216676524e-05,5398.0,1.4937032468804022e-05
2,40_torr,394382525.61614674,13155.185031911202,40.00000000000001,25.0,171294.928341999,,0.0001947308647295,0.00022436767199255595,2.9636807263055948e-05,5398.0,1.4937032468804022e-05
2,40_torr,394382676.1195687,13155.190052164977,40.00000000000001,25.0,96536.28544798943,,0.0003455323494686,0.0003772586590192207,3.172630955062069e-05,5398.0,1.4937032468804022e-05
2,40_torr,394382823.78075343,13155.194977611927,40.00000000000001,25.0,60907.41167560478,,0.0005476576430053,0.000567745903286762,2.0088260281461994e-05,5398.0,1.4937032468804022e-05
2,40_torr,394382974.57277477,13155.200007492342,40.00000000000001,25.0,45495.09186212971,,0.0007331869912671,0.0007539750148791407,2.07880236120407e-05,5398.0,1.4937032468804022e-05
2,40_torr,394383125.8358544,13155.205053085572,40.00000000000001,25.0,42226.80493328195,,0.000789934487644,0.0008612491117187128,7.131462407471275e-05,5398.0,1.4937032468804022e-05
2,40_torr,394383273.0934906,13155.20996507159,40.00000000000001,25.0,41837.415813135245,,0.0007972865644666,0.0008422289059269274,4.4942341460327425e-05,5398.0,1.4937032468804022e-05
2,40_torr,394383426.14634377,13155.215070365237,40.00000000000001,25.0,49687.1912777872,,0.0006713281363265,0.0007028415151308346,3.151337880433463e-05,5398.0,1.4937032468804022e-05
2,40_torr,394383571.9987131,13155.219935476598,40.00000000000001,25.0,73271.53656853884,,0.0004552437560609,0.0005135336468899049,5.828989082900485e-05,5398.0,1.4937032468804022e-05
2,40_torr,394383723.1896065,13155.224978661956,40.00000000000001,25.0,98077.63054114327,,0.0003401021143738,0.00032681836521018863,-1.3283749163611356e-05,5398.0,1.4937032468804022e-05
2,40_torr,394383871.23769426,13155.229917014598,40.00000000000001,25.0,235615.54491088988,,0.0001415713446769,0.00019192734745039993,5.0356002773499926e-05,5398.0,1.4937032468804022e-05
2,40_torr,394384024.8202365,13155.235039976773,40.00000000000001,25.0,302224.21245107375,,0.0001103697458562,0.00010713252898706326,-3.23721686913674e-06,5398.0,1.4937032468804022e-05
2,40_torr,394384171.16100514,13155.23992137938,40.00000000000001,25.0,-3766466.3210616107,,-8.85615499421575e-06,6.473680418499149e-05,7.359295917920723e-05,5398.0,1.4937032468804022e-05
2,40_torr,394384324.17589813,13155.245025406814,40.00000000000001,25.0,397326.13704065245,,8.395221559864897e-05,4.313705132760029e-05,-4.081516427104868e-05,5398.0,1.4937032468804022e-05
2,40_torr,394384477.6238345,13155.25014387902,40.00000000000001,25.0,-714920.247285758,,-4.6657525292443485e-05,3.28829892104307e-05,7.954051450287418e-05,5398.0,1.4937032468804022e-05
2,40_torr,394384625.6844671,13155.255082650114,40.00000000000001,25.0,2369116.206342209,,1.4079684833744713e-05,2.779674460810528e-05,1.3717059774360567e-05,5398.0,1.4937032468804022e-05
2,40_torr,394384773.2755647,13155.260005759208,40.00000000000001,25.0,-865635.968865296,,-3.853399202385257e-05,2.4834216972906357e-05,6.336820899675893e-05,5398.0,1.4937032468804022e-05
2,40_torr,394384925.7329735,13155.26509119097,40.00000000000001,25.0,467087.86710817396,,7.141356448912024e-05,2.285341409678775e-05,-4.8560150392332494e-05,5398.0,1.4937032468804022e-05
2,40_torr,394385074.38326925,13155.27004963111,40.00000000000001,25.0,-1391130.381600405,,-2.3977917498603423e-05,2.1501835961362318e-05,4.547975345996574e-05,5398.0,1.4937032468804022e-05
2,40_torr,394385223.3776118,13155.275019547416,40.00000000000001,25.0,-892181.7051858364,,-3.738746191042693e-05,2.0497984061778343e-05,5.788544597220527e-05,5398.0,1.4937032468804022e-05
2,40_torr,394385372.360776,13155.279989090854,40.00000000000001,25.0,453872.0028051102,,7.349298770062766e-05,1.9727511829370352e-05,-5.376547587125731e-05,5398.0,1.4937032468804022e-05
2,40_torr,394385523.323933,13155.28502467974,40.00000000000001,25.0,2168872.4337119944,,1.5379608777970488e-05,1.911339965995618e-05,3.7337908819856914e-06,5398.0,1.4937032468804022e-05
2,40_torr,394385671.3318065,13155.289961690982,40.00000000000001,25.0,843987.0701800756,,3.952241769852965e-05,1.8629743078215937e-05,-2.0892674620313716e-05,5398.0,1.4937032468804022e-05
2,40_torr,394385823.0612408,13155.295022840128,40.00000000000001,25.0,-498114.0170266365,,-6.696541028684098e-05,1.822529469406983e-05,8.519070498091081e-05,5398.0,1.4937032468804022e-05
2,40_torr,394385972.8630829,13155.300019691718,40.00000000000001,25.0,-789552.3958768471,,-4.2247239947604535e-05,1.7895518299788143e-05,6.014275824739268e-05,5398.0,1.4937032468804022e-05
2,40_torr,394386120.208681,13155.304934611831,40.00000000000001,25.0,-1002853.221752044,,-3.326150706435343e-05,1.76239991335116e-05,5.088550619786503e-05,5398.0,1.4937032468804022e-05
2,40_torr,394386272.4493113,13155.31001281264,40.00000000000001,25.0,-891652.9203500178,,-3.7409634128401855e-05,1.738711908883452e-05,5.479675321723637e-05,5398.0,1.4937032468804022e-05
2,40_torr,394386422.1454033,13155.315006136789,40.00000000000001,25.0,-46614871.16664192,,-7.155744226036903e-07,1.7189227598207968e-05,1.7904802020811658e-05,5398.0,1.4937032468804022e-05
2,40_torr,394386570.33648175,13155.319949259088,40.00000000000001,25.0,980572.7547962515,,3.401727139231619e-05,1.7021319307200853e-05,-1.6995952085115336e-05,5398.0,1.4937032468804022e-05
2,40_torr,394386720.92746574,13155.324972433622,40.00000000000001,25.0,-820052.9121056782,,-4.067592350128335e-05,1.6874340100357898e-05,5.755026360164125e-05,5398.0,1.4937032468804022e-05
2,40_torr,394386872.0900431,13155.330014674457,40.00000000000001,25.0,1087854.3156029892,,3.066257038409229e-05,1.6746883605744754e-05,-1.3915686778347538e-05,5398.0,1.4937032468804022e-05
2,40_torr,394387022.7364468,13155.335039697591,40.00000000000001,25.0,-397987.22399764013,,-8.381276460274763e-05,1.6636787423132118e-05,0.00010044955202587975,5398.0,1.4937032468804022e-05
2,40_torr,394387174.33580816,13155.34009650797,40.00000000000001,25.0,4273753.98424993,,7.804943766708055e-06,1.654055973128123e-05,8.735615964573174e-06,5398.0,1.4937032468804022e-05
2,40_torr,394387322.63645595,13155.34504328511,40.00000000000001,25.0,-3049597.9393901257,,-1.0937969589029167e-05,1.645862876073587e-05,2.739659834976504e-05,5398.0,1.4937032468804022e-05
2,40_torr,394387470.2976806,13155.34996873339,40.00000000000001,25.0,682419.0289253982,,4.887965913310092e-05,1.638751120475733e-05,-3.249214792834359e-05,5398.0,1.4937032468804022e-05
2,40_torr,394387620.325464,13155.354973121572,40.00000000000001,25.0,-426090.3735653155,,-7.828482310150571e-05,1.632467523618252e-05,9.460949833768823e-05,5398.0,1.4937032468804022e-05
2,40_torr,394387770.59931695,13155.35998571775,40.00000000000001,25.0,-5118073.721851253,,-6.517375741854281e-06,1.6270206124362728e-05,2.278758186621701e-05,5398.0,1.4937032468804022e-05
2,40_torr,394387921.8649806,13155.365031397172,40.00000000000001,25.0,1313582.7749815183,,2.539345837591736e-05,1.6223068516640116e-05,-9.170389859277245e-06,5398.0,1.4937032468804022e-05
2,40_torr,394388068.9088038,13155.369936251158,40.00000000000001,25.0,98162134.49711691,,3.3980933371813453e-07,1.6183970517125738e-05,1.5844161183407603e-05,5398.0,1.4937032468804022e-05
2,40_torr,394388218.79466146,13155.374935905207,40.00000000000001,25.0,442257.0101562855,,7.542313350336192e-05,1.6150394200347616e-05,-5.92727393030143e-05,5398.0,1.4937032468804022e-05
2,40_torr,394388371.5109014,13155.380029970647,40.00000000000001,25.0,-635050.1679552742,,-5.2525629002218376e-05,1.612225815330483e-05,6.86478871555232e-05,5398.0,1.4937032468804022e-05
2,40_torr,394388522.0390917,13155.385051050607,40.00000000000001,25.0,-759811.1641227794,,-4.390092051138259e-05,1.61001929468717e-05,6.000111345825429e-05,5398.0,1.4937032468804022e-05
2,40_torr,394388669.5372549,13155.389971059743,40.00000000000001,25.0,4703158.834393417,,7.09234169934584e-06,1.6084260024859172e-05,8.991918325513332e-06,5398.0,1.4937032468804022e-05
2,40_torr,394388821.1788806,13155.395029279907,40.00000000000001,25.0,8427386.466350175,,3.95809657632345e-06,1.607272788001777e-05,1.2114631303694318e-05,5398.0,1.4937032468804022e-05
2,40_torr,394388973.56869507,13155.400112456968,40.00000000000001,25.0,-783565.0161608143,,-4.257005970385147e-05,1.6066483532628134e-05,5.86365432364796e-05,5398.0,1.4937032468804022e-05
2,40_torr,394389121.31535923,13155.405040755204,40.00000000000001,25.0,-1214174.8390732603,,-2.7472492796239342e-05,1.6065598932726453e-05,4.3538091728965795e-05,5398.0,1.4937032468804022e-05
2,40_torr,394389271.25304693,13155.410042138115,40.00000000000001,25.0,13942670.187291421,,2.3923975158086418e-06,1.6070060497938704e-05,1.3677662982130063e-05,5398.0,1.4937032468804022e-05
2,40_torr,394389419.1425597,13155.414975201267,40.00000000000001,25.0,-972364.960041042,,-3.430441335361086e-05,1.6080013294186852e-05,5.038442664779771e-05,5398.0,1.4937032468804022e-05
2,40_torr,394389569.01057136,13155.41997426004,40.00000000000001,25.0,-491516.2949599353,,-6.786430045525585e-05,1.609612465084446e-05,8.396042510610031e-05,5398.0,1.4937032468804022e-05
2,40_torr,394389720.47806066,13155.42502667164,40.00000000000001,25.0,-1880554.4180379803,,-1.773754016361654e-05,1.611914738977383e-05,3.385668755339037e-05,5398.0,1.4937032468804022e-05
2,40_torr,394389870.2783472,13155.430023471345,40.00000000000001,25.0,-5014906.466196454,,-6.651451975158035e-06,1.614936024412655e-05,2.2800812219284585e-05,5398.0,1.4937032468804022e-05
2,40_torr,394390018.2849235,13155.434960439316,40.00000000000001,25.0,-825991.6360775112,,-4.038347128818268e-05,1.618686891519803e-05,5.657034020338071e-05,5398.0,1.4937032468804022e-05
2,40_torr,394390170.550392,13155.440039468638,40.00000000000001,25.0,-527018.0348762479,,-6.329272873488631e-05,1.623619166871101e-05,7.952892040359732e-05,5398.0,1.4937032468804022e-05
2,40_torr,394390318.7993389,13155.44498452122,40.00000000000001,25.0,6664250.236346593,,5.005275662953124e-06,1.6266522628681017e-05,1.1261246965727893e-05,5398.0,1.4937032468804022e-05
2,40_torr,394390468.06947577,13155.449963637036,40.00000000000001,25.0,959488.7781404983,,3.476477294967468e-05,1.6341540923396734e-05,-1.8423232026277945e-05,5398.0,1.4937032468804022e-05
2,40_torr,394390615.57922447,13155.45488403262,40.00000000000001,25.0,3167564.038154628,,1.0530618834543948e-05,1.64331959260346e-05,5.9025770914906515e-06,5398.0,1.4937032468804022e-05
2,40_torr,394390769.3928447,13155.460014702729,40.00000000000001,25.0,759739.2407478633,,4.3905076545710885e-05,1.6552865826460234e-05,-2.735221071925065e-05,5398.0,1.4937032468804022e-05
2,40_torr,394390919.80463505,13155.465031900005,40.00000000000001,25.0,1718808.447746164,,1.940670559512012e-05,1.670206882382413e-05,-2.7046367712959906e-06,5398.0,1.4937032468804022e-05
2,40_torr,394391068.1688398,13155.469980797176,40.00000000000001,25.0,-4394536.844987217,,-7.590426635713469e-06,1.6893696925663175e-05,2.4484123561376644e-05,5398.0,1.4937032468804022e-05
2,40_torr,394391219.02696294,13155.47501288251,40.00000000000001,25.0,1445050.4975008543,,2.308321375446984e-05,1.715802352045518e-05,-5.925190234014659e-06,5398.0,1.4937032468804022e-05
2,40_torr,394391368.4827161,13155.479998189816,40.00000000000001,25.0,-640218.9597408554,,-5.210156464800269e-05,1.753760247186842e-05,6.963916711987111e-05,5398.0,1.4937032468804022e-05
2,40_torr,394391516.9655101,13155.4849510427,40.00000000000001,25.0,-686380.751939449,,-4.859753048954647e-05,1.8138802741857105e-05,6.673633323140358e-05,5398.0,1.4937032468804022e-05
2,40_torr,394391667.7967622,13155.489982231717,40.00000000000001,25.0,551429.9005676713,,6.049075228868863e-05,1.924065810829239e-05,-4.125009418039624e-05,5398.0,1.4937032468804022e-05
2,40_torr,394391817.485796,13155.494975320426,40.00000000000001,25.0,1356697.0731195111,,2.458648299661869e-05,2.142294447473775e-05,-3.163538521880941e-06,5398.0,1.4937032468804022e-05
2,40_torr,394391969.9330242,13155.500060412602,40.00000000000001,25.0,-1102480.06800165,,-3.025579372176485e-05,2.6016363419884277e-05,5.6272157141649125e-05,5398.0,1.4937032468804022e-05
2,40_torr,394392117.2322726,13155.504973786654,40.00000000000001,25.0,951628.9130263485,,3.505190843112986e-05,3.4672659579123574e-05,-3.7924885200628697e-07,5398.0,1.4937032468804022e-05
2,40_torr,394392265.24748063,13155.509911042547,40.00000000000001,25.0,1833740.8404178028,,1.819036190098445e-05,4.969688332695918e-05,3.1506521425974724e-05,5398.0,1.4937032468804022e-05
2,40_torr,394392419.56841636,13155.515058634875,40.00000000000001,25.0,249030.82821240093,,0.0001339449005541,7.286171194768873e-05,-6.108318860641128e-05,5398.0,1.4937032468804022e-05
2,40_torr,394392566.92106265,13155.51997379009,40.00000000000001,25.0,172804.97821583677,,0.000193029216312,9.905278187094964e-05,-9.397643444105035e-05,5398.0,1.4937032468804022e-05
2,40_torr,394392717.01869243,13155.524980508097,40.00000000000001,25.0,235651.81199766547,,0.000141549556683,0.00012220082043905376,-1.934873624394624e-05,5398.0,1.4937032468804022e-05
2,40_torr,394392869.197449,13155.53005664502,40.00000000000001,25.0,268503.8775195097,,0.0001242306436241,0.000132834688904864,8.604045280764003e-06,5398.0,1.4937032468804022e-05
2,40_torr,394393016.3754757,13155.534965975552,40.00000000000001,25.0,509449.85029925534,,6.547535444405639e-05,0.00012630294885237927,6.082759440832289e-05,5398.0,1.4937032468804022e-05
2,40_torr,394393165.50564206,13155.539940422452,40.00000000000001,25.0,316602.5957274686,,0.0001053573469389,0.00010588505479649058,5.277078575905802e-07,5398.0,1.4937032468804022e-05
2,40_torr,394393316.5604275,13155.544979067736,40.00000000000001,25.0,396743.05309307406,,8.407559819828767e-05,7.966956999956683e-05,-4.406028198720836e-06,5398.0,1.4937032468804022e-05
2,40_torr,394393468.29271346,13155.550040312002,40.00000000000001,25.0,789429.491928731,,4.225381729572702e-05,5.63298007365545e-05,1.4075983440827481e-05,5398.0,1.4937032468804022e-05
2,40_torr,394393616.4338018,13155.55498176681,40.00000000000001,25.0,371257.96631212387,,8.984698658768124e-05,4.059006373186965e-05,-4.925692285581159e-05,5398.0,1.4937032468804022e-05
2,40_torr,394393767.87762094,13155.560033388863,40.00000000000001,25.0,4914699.770249342,,6.787069623608546e-06,3.16943282635217e-05,2.4907258639913157e-05,5398.0,1.4937032468804022e-05
2,40_torr,394393919.8508677,13155.565102670718,40.00000000000001,25.0,1187942.32838403,,2.80791488970599e-05,2.8142800656430704e-05,6.365175937080386e-08,5398.0,1.4937032468804022e-05
2,40_torr,394394065.12251437,13155.569948411256,40.00000000000001,25.0,1391661.0998807906,,2.3968773376415068e-05,2.8215004221329524e-05,4.246230844914456e-06,5398.0,1.4937032468804022e-05
2,40_torr,394394216.7858638,13155.57500735605,40.00000000000001,25.0,436546.33423394454,,7.64097803692461e-05,3.1664747558925096e-05,-4.474503281032101e-05,5398.0,1.4937032468804022e-05
2,40_torr,394394366.2142174,13155.579991749406,40.00000000000001,25.0,1051102.8632723957,,3.173467667661639e-05,4.0379681406906805e-05,8.645004730290415e-06,5398.0,1.4937032468804022e-05
2,40_torr,394394514.32274,13155.58493211794,40.00000000000001,25.0,751797.8852078612,,4.436885255482282e-05,5.9405646536675676e-05,1.5036793981852856e-05,5398.0,1.4937032468804022e-05
2,40_torr,394394665.1088335,13155.589961800622,40.00000000000001,25.0,306248.26907332346,,0.0001089195038416,9.884701867305695e-05,-1.0072485168543044e-05,5398.0,1.4937032468804022e-05
2,40_torr,394394816.67228943,13155.595017413329,40.00000000000001,25.0,177425.45359529075,,0.0001880023911107,0.00017144985268996112,-1.6552538420738875e-05,5398.0,1.4937032468804022e-05
2,40_torr,394394965.3781463,13155.599977706788,40.00000000000001,25.0,103643.00612463745,,0.0003218394638197,0.0002808425163458243,-4.0996947473875736e-05,5398.0,1.4937032468804022e-05
2,40_torr,394395113.6914616,13155.60492490647,40.00000000000001,25.0,73407.44040093255,,0.0004544009345324,0.00041542031174668945,-3.898062278571057e-05,5398.0,1.4937032468804022e-05
2,40_torr,394395267.30734426,13155.61004898076,40.00000000000001,25.0,69060.58639239141,,0.0004830021183181,0.0005427406079460894,5.97384896279894e-05,5398.0,1.4937032468804022e-05
2,40_torr,394395417.760128,13155.615067545428,40.00000000000001,25.0,52692.69279746409,,0.0006330367219612,0.000605734880981122,-2.7301840980078085e-05,5398.0,1.4937032468804022e-05
2,40_torr,394395564.2715864,13155.619954641636,40.00000000000001,25.0,54003.63901713417,,0.0006176696631357,0.0005802066677159166,-3.7462995419783427e-05,5398.0,1.4937032468804022e-05
2,40_torr,394395716.7784805,13155.625041724048,40.00000000000001,25.0,75265.97288609466,,0.0004431804737354,0.00047507244464398943,3.18919709085894e-05,5398.0,1.4937032468804022e-05
2,40_torr,394395864.695012,13155.629975688447,40.00000000000001,25.0,103526.73702137636,,0.0003222009162032,0.00033991360968413137,1.7712693480931394e-05,5398.0,1.4937032468804022e-05
2,40_torr,394396016.8874259,13155.63505228093,40.00000000000001,25.0,129883.0396480948,,0.0002568188241528,0.00021331473359656895,-4.350409055623106e-05,5398.0,1.4937032468804022e-05
2,40_torr,394396162.96976805,13155.63992506336,40.00000000000001,25.0,318279.1158883231,,0.0001048023821064,0.0001265633455319068,2.1760963425506794e-05,5398.0,1.4937032468804022e-05
2,40_torr,394396317.1628762,13155.64506839182,40.00000000000001,25.0,347041.4653579947,,9.611649572020454e-05,7.241447136491253e-05,-2.3702024355292005e-05,5398.0,1.4937032468804022e-05
2,40_torr,394396463.9553667,13155.649964862248,40.00000000000001,25.0,2350324.3955765045,,1.4192257708167688e-05,4.590606604030112e-05,3.171380833213343e-05,5398.0,1.4937032468804022e-05
2,40_torr,394396615.65923536,13155.655025158618,40.00000000000001,25.0,243514.7860125651,,0.0001369789903357,3.27191505509465e-05,-0.0001042598397847535,5398.0,1.4937032468804022e-05
2,40_torr,394396766.4022257,13155.660053403535,40.00000000000001,25.0,378735.4043636499,,8.807312212033767e-05,2.6460569044734945e-05,-6.161255307560272e-05,5398.0,1.4937032468804022e-05
2,40_torr,394396917.4157951,13155.665090673998,40.00000000000001,25.0,-475293.3630048909,,-7.018067601224207e-05,2.3203807734221104e-05,9.338448374646317e-05,5398.0,1.4937032468804022e-05
2,40_torr,394397065.8864624,13155.670043122378,40.00000000000001,25.0,-81269083.80422492,,-4.104440207566498e-07,2.132093932680239e-05,2.1731383347559038e-05,5398.0,1.4937032468804022e-05
2,40_torr,394397210.618877,13155.674870876072,40.00000000000001,25.0,571552.073736284,,5.8361103130571377e-05,2.010681937539494e-05,-3.8254283755176436e-05,5398.0,1.4937032468804022e-05
2,40_torr,394397365.55840313,13155.680039102355,40.00000000000001,25.0,906334.3220988142,,3.680364817540087e-05,1.9185977235893156e-05,-1.7617670939507715e-05,5398.0,1.4937032468804022e-05
2,40_torr,394397515.1779934,13155.685029874683,40.00000000000001,25.0,649795.1437241952,,5.133373162599888e-05,1.8526772636539748e-05,-3.280695898945913e-05,5398.0,1.4937032468804022e-05
2,40_torr,394397661.9854463,13155.6899268442,40.00000000000001,25.0,2510897.2791007827,,1.3284657161188609e-05,1.8026196247901806e-05,4.7415390867131975e-06,5398.0,1.4937032468804022e-05
2,40_torr,394397813.7713473,13155.694989876874,40.00000000000001,25.0,1060443.3289582604,,3.1455155225110695e-05,1.761594504526077e-05,-1.3839210179849925e-05,5398.0,1.4937032468804022e-05
2,40_torr,394397963.0613426,13155.699969655096,40.00000000000001,25.0,805806.4445650667,,4.139506421770962e-05,1.7290272931123664e-05,-2.4104791286585956e-05,5398.0,1.4937032468804022e-05
2,40_torr,394398112.6085423,13155.70495801273,40.00000000000001,25.0,432768.78766909015,,7.707674506628389e-05,1.7022151471855845e-05,-6.0054593594428044e-05,5398.0,1.4937032468804022e-05
2,40_torr,394398262.54961634,13155.709959508598,40.00000000000001,25.0,1071324.639798871,,3.11356691339401e-05,1.679824216437399e-05,-1.4337426969566113e-05,5398.0,1.4937032468804022e-05
2,40_torr,394398414.6398516,13155.715032692771,40.00000000000001,25.0,1010828.0900134122,,3.299909237719405e-05,1.660709130448877e-05,-1.639200107270528e-05,5398.0,1.4937032468804022e-05
2,40_torr,394398562.1152756,13155.719951943409,40.00000000000001,25.0,810305.9869500115,,4.116520185833576e-05,1.6449281774180955e-05,-2.4715920084154807e-05,5398.0,1.4937032468804022e-05
2,40_torr,394398716.6951065,13155.725108171551,40.00000000000001,25.0,297018.43588222907,,0.0001123041720314,1.6307321193930277e-05,-9.599685083746973e-05,5398.0,1.4937032468804022e-05
2,40_torr,394398862.0247569,13155.729955846886,40.00000000000001,25.0,-12132180.685351111,,-2.7494158210230986e-06,1.6191761842092695e-05,1.8941177663115794e-05,5398.0,1.4937032468804022e-05
2,40_torr,394399011.5359604,13155.734943003816,40.00000000000001,25.0,-1126256.0362785552,,-2.9617075021443188e-05,1.6087834767326376e-05,4.5704909788769564e-05,5398.0,1.4937032468804022e-05
2,40_torr,394399162.6412454,13155.739983333584,40.00000000000001,25.0,-4631370.167515734,,-7.2022767158142265e-06,1.5995672278188493e-05,2.319794899400272e-05,5398.0,1.4937032468804022e-05
2,40_torr,394399312.793194,13155.74499186347,40.00000000000001,25.0,982343.1880621294,,3.395596358296887e-05,1.591486716031563e-05,-1.804109642265324e-05,5398.0,1.4937032468804022e-05
2,40_torr,394399460.13736314,13155.749906735917,40.00000000000001,25.0,703613.9542466726,,4.740725978854186e-05,1.5844426315806603e-05,-3.156283347273525e-05,5398.0,1.4937032468804022e-05
2,40_torr,394399617.1169046,13155.75514300979,40.00000000000001,25.0,452698.1677261202,,7.368355318812699e-05,1.577760207216855e-05,-5.7905951115958435e-05,5398.0,1.4937032468804022e-05
2,40_torr,394399760.1508327,13155.759914108068,40.00000000000001,25.0,-835609.1397653507,,-3.991867481150588e-05,1.572306471797284e-05,5.564173952947872e-05,5398.0,1.4937032468804022e-05
2,40_torr,394399911.3401955,13155.76495724237,40.00000000000001,25.0,346396.782221581,,9.629537926388122e-05,1.5671023024667696e-05,-8.062435623921352e-05,5398.0,1.4937032468804022e-05
2,40_torr,394400060.64562935,13155.769937535566,40.00000000000001,25.0,3736705.7032820424,,8.92668895238858e-06,1.562470963213373e-05,6.69802067974515e-06,5398.0,1.4937032468804022e-05
2,40_torr,394400212.04627204,13155.774987717405,40.00000000000001,25.0,581238.0059562784,,5.738855542478811e-05,1.5582168078865924e-05,-4.180638734592219e-05,5398.0,1.4937032468804022e-05
2,40_torr,394400360.5747248,13155.7799420933,40.00000000000001,25.0,521995.9549130905,,6.390166284979903e-05,1.5544230708870626e-05,-4.83574321409284e-05,5398.0,1.4937032468804022e-05
2,40_torr,394400509.8479512,13155.78492131217,40.00000000000001,25.0,711883.7915477811,,4.6856537423462815e-05,1.5509443077350285e-05,-3.134709434611253e-05,5398.0,1.4937032468804022e-05
2,40_torr,394400664.99872756,13155.790096585004,40.00000000000001,25.0,339215.9421214376,,9.83338498515314e-05,1.5476423734975275e-05,-8.285742611655613e-05,5398.0,1.4937032468804022e-05
2,40_torr,394400811.03748965,13155.794967913756,40.00000000000001,25.0,278781.8583705312,,0.0001196505745201,1.544793933663395e-05,-0.00010420263518346605,5398.0,1.4937032468804022e-05
2,40_torr,394400959.96192914,13155.799935498348,40.00000000000001,25.0,1531308.4425667573,,2.1782946265158487e-05,1.5421203162281584e-05,-6.361743102876903e-06,5398.0,1.4937032468804022e-05
2,40_torr,394401112.9369992,13155.805038197432,40.00000000000001,25.0,497315.3262730634,,6.707295705079485e-05,1.539591478264932e-05,-5.1677042268145533e-05,5398.0,1.4937032468804022e-05
2,40_torr,394401260.47949225,13155.809959685252,40.00000000000001,25.0,907150.6064980752,,3.677053102415137e-05,1.5373398880996433e-05,-2.1397132143154937e-05,5398.0,1.4937032468804022e-05
2,40_torr,394401412.4175763,13155.815027794206,40.00000000000001,25.0,534661.1462783936,,6.238794375091323e-05,1.5351942982963276e-05,-4.7036000767949955e-05,5398.0,1.4937032468804022e-05
2,40_torr,394401560.3746524,13155.819963111026,40.00000000000001,25.0,744051.6876113724,,4.4830769253274886e-05,1.5332574096453436e-05,-2.949819515682145e-05,5398.0,1.4937032468804022e-05
2,40_torr,394401709.6890136,13155.824943702006,40.00000000000001,25.0,417347.70125833864,,7.992474720537051e-05,1.531440886033789e-05,-6.461033834503262e-05,5398.0,1.4937032468804022e-05
2,40_torr,394401862.462386,13155.83003967318,40.00000000000001,25.0,900589.5938219249,,3.703841322245039e-05,1.5297130341753486e-05,-2.1741282880696905e-05,5398.0,1.4937032468804022e-05
2,40_torr,394402010.04478216,13155.834962492025,40.00000000000001,25.0,426509.59879273345,,7.820787530745605e-05,1.5281575738053334e-05,-6.292629956940272e-05,5398.0,1.4937032468804022e-05
2,40_torr,394402160.37403756,13155.83997693623,40.00000000000001,25.0,-1610702.8224003352,,-2.07092264668079e-05,1.5266782411420204e-05,3.5976008878228104e-05,5398.0,1.4937032468804022e-05
2,40_torr,394402312.0840007,13155.845037435887,40.00000000000001,25.0,380989.8816259728,,8.755195643899546e-05,1.5252407103106674e-05,-7.229954933588878e-05,5398.0,1.4937032468804022e-05
2,40_torr,394402460.399036,13155.849984692944,40.00000000000001,25.0,907668.2625115294,,3.674956027163229e-05,1.5239685292657044e-05,-2.1509874978975243e-05,5398.0,1.4937032468804022e-05
2,40_torr,394402609.70831317,13155.854965114338,40.00000000000001,25.0,318333.1772747366,,0.0001047845838922,1.5227677967606285e-05,-8.955690592459372e-05,5398.0,1.4937032468804022e-05
2,40_torr,394402762.6459113,13155.860066563491,40.00000000000001,25.0,710311.5886889237,,4.696024962986128e-05,1.5216145229956409e-05,-3.174410439990487e-05,5398.0,1.4937032468804022e-05
2,40_torr,394402910.7502618,13155.86500679286,40.00000000000001,25.0,592964.6479109188,,5.625362260184244e-05,1.5205659480546264e-05,-4.104796312129618e-05,5398.0,1.4937032468804022e-05
2,40_torr,394403059.78292793,13155.869977987502,40.00000000000001,25.0,773415.9977056503,,4.312867799317247e-05,1.519573540327838e-05,-2.7932942589894093e-05,5398.0,1.4937032468804022e-05
2,40_torr,394403211.2363897,13155.875029931196,40.00000000000001,25.0,282107.46745608683,,0.0001182400799972,1.5186248460059506e-05,-0.0001030538315371405,5398.0,1.4937032468804022e-05
